"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"321",-0.302155849924816,-0.0442037658888625,0.463883459917483,0.0461506210579013,0.548790535047009,0.882711679731515,-0.962417193879809,-0.588410912476054,4.2,0.7,0.444,0.488,0.511,12.1,9.9,0.5,19.3,99,105,1,15.7,16.7,0.068,-1.6,0.5,-1.2,2.5
"322",-0.452185182775901,-0.662082056619946,-1.0475489544187,-0.895079150517701,-0.948924491751713,-1.23792458873943,0.41585196273895,1.26416406977277,1.8,0.4,0.42,0.566,0.594,9.9,3.8,0.5,14.3,118,114,4.1,2,6.2,0.091,-1,-0.9,-1.8,0.2
"323",1.12312281216049,1.80943110630439,0.282826451950128,1.86586151277073,1.70087901719987,0.0187487555396487,-1.47926812761184,-2.013468591129,5.7,0.6,0.48,0.48,0.494,15.4,16.1,7.1,17,101,99,1.8,8.5,10.3,0.107,-2.8,1.8,-1.1,1.1
"324",0.59802014718169,0.676654239964068,0.700044774657511,-0.204843984695593,-1.29455103639757,0.254375007591975,-0.790133549302464,-0.588410912476054,3.6,0.5,0.452,0.452,0.522,13.5,16.1,1,14.3,114,109,1.7,0.9,2.5,0.106,-1.5,-0.5,-1.9,0
"326",0.222946815053979,0.882613670207762,1.92021156748099,0.799134438318383,1.12483477612344,-0.452503748565007,-0.617849904725119,-0.730916680341348,2.9,0.2,0.466,0.467,0.51,11.6,14.4,2.3,17.8,99,103,0.8,2.1,2.9,0.075,-3.9,-0.8,-4.6,-1.2
"327",2.17332814211808,2.01539053654808,1.21172762326091,1.80311286133236,-0.0272537060294228,1.66813251990594,-1.82383541676653,-2.013468591129,3.2,0.3,0.419,0.42,0.47,11.2,16.3,4,13.8,97,103,0.2,2.9,3.1,0.062,-2.7,0.2,-2.5,-0.3
"328",-0.452185182775901,-0.662082056619946,-1.0239328229447,-0.832330499079327,-0.833715643536427,1.0397958477664,-0.617849904725119,-0.303399376745465,1.5,0.6,0.364,0.391,0.411,9,7.1,1,15.7,89,109,-1.1,0.9,-0.2,-0.007,-3.9,0.4,-3.5,-0.5
"329",0.523005480756148,0.0587759492329847,0.227722145177454,0.297145226811395,-0.257671402459995,-0.531045832582448,0.76041925189364,0.124117926850418,3.6,0.4,0.474,0.474,0.479,12,16,4.2,15.7,100,106,0.9,6.1,6.9,0.06,-3.3,-0.2,-3.5,-2.1
"330",0.0729174822028945,0.0587759492329847,0.227722145177454,1.05012904407188,1.81608786541516,-0.766672084634777,0.76041925189364,0.979152534042185,4.1,0.9,0.454,0.482,0.516,10.7,9.8,1.3,13.6,103,106,6.5,19.5,26,0.078,-2.2,0.7,-1.5,2
"331",0.59802014718169,0.264735379476679,0.101769443982773,0.234396575373022,-0.488089098890568,1.0397958477664,-0.100998970993084,0.694140998311596,2.2,0.2,0.408,0.532,0.546,10.1,9,0.9,15.5,107,110,3.9,3.3,7.2,0.065,-1.2,-1,-2.1,-0.1
"333",-1.35236117988241,-1.58889949271657,-1.8977296874828,-1.8363089220933,-1.29455103639757,0.0972908395570895,-1.3069844830345,-0.730916680341348,2.3,1,0.431,0.474,0.519,13.9,5,0.6,18.3,108,111,24.6,11.4,36,0.08,-0.2,-0.4,-0.6,7.5
"335",0.447990814330606,1.08857310045146,0.188361926054116,0.548139832564889,0.318372838616436,0.568543343661745,-0.790133549302464,-1.01592821607194,6.1,1,0.456,0.485,0.528,15.4,10.1,1.1,20.6,107,105,34.8,39.2,74,0.115,0.7,0.2,0.9,22.9
"336",-1.05230251418024,-0.971021201985487,-1.43327910182741,-1.27157105914794,-0.718506795321141,-0.452503748565007,0.588135607316295,0.979152534042185,2.4,0.7,0.423,0.515,0.542,12.3,6.2,0.4,18.1,104,105,4.9,9.8,14.7,0.09,-0.6,0.7,0.1,4.2
"337",-0.527199849201443,-1.07400091710733,0.30644258342413,0.0461506210579013,0.894417079692868,0.332917091609419,0.243568318161605,0.124117926850418,3.8,0.9,0.471,0.531,0.572,16.2,7.3,0.6,20.8,114,111,11,6.3,17.3,0.12,1.1,-0.4,0.7,4.6
"338",0.823064146458316,1.1915528155733,2.19573310134436,1.05012904407188,0.663999383262295,0.882711679731515,-1.47926812761184,-1.72845705539841,2.8,0.3,0.439,0.44,0.465,9.9,10.8,2.4,17.9,95,105,-1.6,8.2,6.6,0.044,-3.6,-0.2,-3.8,-3.3
"341",1.64822547713928,1.397512245817,0.393035065495474,1.30112364982537,-0.142462554244709,0.490001259644304,-0.100998970993084,0.266623694715713,7.9,0.5,0.551,0.552,0.575,17.1,17.5,3.3,17,113,104,32.1,29.2,61.3,0.142,0,0.4,0.4,12.7
"342",0.898078812883859,0.779633955085915,0.227722145177454,0.422642529688142,-0.603297947105854,-0.452503748565007,1.27727018562567,0.409129462581007,1.5,0.2,0.437,0.449,0.483,10.8,8.9,2.9,19.6,96,108,0,0.4,0.5,0.026,-3.1,-1.6,-4.7,-0.6
