"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"489",-0.600930298361491,-0.251443501625511,-0.0433936641849898,-0.328350297690328,0.322450869310506,-0.609837983565614,0.5923655254705,0.413269197510611,2.6,1,0.472,0.489,0.549,13.4,8.2,1.4,20,102,103,2.2,8.3,10.5,0.095,-1.9,1.4,-0.5,2
"490",0.147196346324601,0.468429271264804,-0.668529624486451,0.298759406869127,0.322450869310506,-0.136714308658287,0.0754814796998418,0.413269197510611,2.4,0.5,0.42,0.529,0.548,8.7,6,0.8,12.7,106,110,4.3,6,10.3,0.059,-1.9,-0.4,-2.3,-0.5
"491",-0.226866976018445,-0.457121436737029,-0.470701788948014,-0.328350297690328,-0.25406732581896,-0.215568254476173,0.0754814796998418,0.127016769849589,2.5,0.9,0.413,0.443,0.488,12.6,6.4,0.7,28.3,91,109,-3.5,2.1,-1.3,-0.021,-1.8,-1.7,-3.4,-1.1
"493",-1.72312026539063,-1.99970595007342,-1.97419333904014,-2.64865620456031,-2.21422918925914,-0.0578603628404006,-1.81976002145924,-1.16111915462501,1.4,0.4,0.388,0.495,0.523,12.5,5.1,0.3,15.2,114,111,3.9,1.8,5.6,0.102,0.1,-0.5,-0.4,1.1
"494",-0.376492304955664,-0.765638339404307,-0.399483768154176,-0.57919417951411,-0.484674603870746,0.178701474613265,1.97072298085892,0.699521625171634,3,0.5,0.441,0.458,0.493,8.8,6.2,1.4,13.1,100,108,3.4,7,10.4,0.045,-2.5,-0.1,-2.6,-1.7
"495",-0.451304969424273,-0.0457655665139925,0.170260398196522,0.0479155250453454,0.783665425414079,0.257555420431151,-0.441402566070816,-1.0179929407945,2.2,0.4,0.383,0.47,0.497,7.6,7.4,0.5,12.3,106,113,1,1.8,2.8,0.047,-3.5,-0.2,-3.8,-1.3
"496",0.446447004199038,0.87978514148784,-0.557746036584926,0.925869111428582,1.01427270346587,0.178701474613265,-0.0968132022237108,-0.874866726963991,3.8,1.1,0.47,0.491,0.531,14.6,11.1,1,17.2,107,104,5.7,8.6,14.2,0.11,-0.4,1.5,1.1,4.9
"497",0.22200901079321,0.571268238820563,0.819135698762596,-0.140217386322491,-0.599978242896639,-1.3195234959266,0.420070843546947,0.2701429836801,5.1,0.6,0.521,0.53,0.548,15,14.4,2.3,15.5,111,105,8.3,7.5,15.8,0.12,-0.7,0.1,-0.5,2.3
"498",-1.72312026539063,-1.17699420962734,-1.11166397609255,-1.20630388407356,0.4377545083364,-0.846399821019275,-0.0968132022237108,0.413269197510611,2.1,0.6,0.404,0.466,0.49,13.6,5,0.4,23.2,103,112,5,3.3,8.3,0.054,0.4,-1.7,-1.4,1.2
"500",0.596072333136257,1.08546307659936,0.486784935058022,0.737736200060746,0.4377545083364,-0.0578603628404006,0.0754814796998418,-0.0161094439809227,8.5,0.5,0.502,0.502,0.537,15.3,17.1,2,16,113,107,17.2,10.5,27.6,0.12,-0.4,-1.4,-1.7,0.7
