"","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT"
"118",-0.271995963316478,1.22263387167182,0.650189073218422,0.622249101591233,0.736917051752628,1.32887440647556,-1.04461549811046,-1.00346552825547,1.29301585908932,0.377863825545333,1.05996119414577,1.04465534894512,0.149871922497265,0.769225861615566,0.172662095022063,1.53249182006673,-1.31319465604056,0.760351020585011,0.802316818331515,72.25,96.5,166.2,75,2.75,3.1,30.5,33.5
"119",0.834678390141163,-0.486900801302758,2.4974739241759,2.23243941623215,1.88150897562575,1.017655239554,1.66405224188261,-0.0366765960013851,-1.23153829044782,1.74914383760501,0.283116670749032,1.12482160184848,-0.229728631670291,0.653126033432771,1.09606718724532,1.42954021612107,-0.176594056165736,1.16468684429422,0.802316818331515,79.75,106.5,229.5,84,4.25,3.19,30.5,32.5
"120",-0.659331987026652,-0.486900801302758,-1.05738515875908,-1.00583221654569,-0.689131902581094,-0.793074458898689,-0.108893915203761,-0.451014709824564,-1.25783572950549,-0.255034641559132,1.05996119414577,-0.398337203315363,-0.862396221949552,-0.682021990669378,-0.637672985908549,-0.0632580410910582,-0.460744206134442,-0.272951640005176,-0.347500278003459,76.5,100,223,81.5,5,3.07,34.5,38.5
"121",0.668677237122517,-0.486900801302758,0.603618866891763,0.0497369897189073,0.230294396923543,1.15911849724562,2.13191303333595,0.51577422242952,-0.758184387409603,0.905279214799053,-2.04741689944117,0.64382408442832,0.402938958608969,0.711175947524168,1.60488223806221,0.65740318652859,0.67585639374038,0.895129628488079,0.514862544247772,80.25,108.3,226,88.25,8,3.43,28.5,31.5
"123",0.834678390141163,-1.05674569229428,3.07183980220469,2.89440654558452,1.46870533095019,0.649850769555799,2.03341602460893,2.86369020076086,-1.1263485342171,0.377863825545333,-0.234779678182124,-0.157838444605283,-0.103195113614439,-0.159572763846798,0.39880211760735,-0.578016060819378,0.296989527115439,-0.362804045273888,-0.491227415045331,81.75,113.5,250,90,8.25,3.27,26,30.5
"125",1.88601902592592,0.0829440896887663,1.87653783982045,1.51679927639174,1.07466548830535,1.66838622493544,2.72289508569808,0.239548813214067,0.688174760762717,0.694313059097565,-1.78846872497559,0.964489096041761,2.30094172944675,1.75607440116933,1.68026224559064,0.554451582582926,0.770573110396615,0.805277223219367,0.658589681289644,77.25,106.5,276.6,86,8.75,3.45,26,33
"126",-0.714665704699534,-0.201978355806996,-0.141504434334782,0.568576091103202,0.324113407077077,0.14058304186598,-0.502881950111843,-0.243845652912974,-0.311127923429068,0.588829981246821,-0.234779678182124,-0.0776721917019224,-0.609329185837848,-0.391772420212389,0.606097138310529,0.708878988501422,0.86528982705285,1.02990823639115,0.227408270164028,73.5,99.5,183,78,4.5,3.15,30,35
"127",-0.0506610926249499,0.0829440896887663,0.976180517505036,0.550685087607192,0.887027467998283,0.197168344942627,-0.404384941384823,-0.520071062128427,-0.0218560937946033,0.905279214799053,1.8368057175425,1.12482160184848,-0.862396221949552,0.42092637706718,0.153817093139955,0.297072572718766,-0.839611072759382,-0.138173032102108,-0.491227415045331,77.5,102.5,211.2,81,3.5,3.31,29,38.5
"128",3.10336081472933,1.22263387167182,-0.0794108258992362,-0.701685157113519,-0.426438674151198,0.791314027247416,1.8856705115184,0.377661517821794,2.37121086045414,-0.782450030812852,-0.75267602711328,-2.00166226138257,2.4274752475026,-0.275672592029593,-0.675362989672764,-0.320637050955218,0.48642296042791,-0.0483206268333963,-0.634954552087203,81.5,113,291.8,89.75,8.25,3.55,23.5,27.5
"130",-0.216662245643596,-0.201978355806996,-1.2591893861746,0.174974014190978,-0.276328257905543,-1.27404953505019,-0.305887932657802,-0.658183766736153,-0.731886948351924,-0.676966952962108,0.024168496283454,-0.879334720735525,0.149871922497265,-0.565922162486582,-0.505757972733799,-0.732443466737874,0.48642296042791,-0.362804045273888,-0.491227415045331,76,102,210.4,82.75,6.75,3.46,27,32
"131",-1.15733544608259,-1.05674569229428,-0.514066084948054,-0.361756090689326,-0.689131902581094,-1.35892748966516,-0.87224573283817,0.861055983948835,-0.495209996832817,-0.782450030812852,0.283116670749032,-0.638835962025444,-0.862396221949552,-0.856171732943571,-0.581137980262228,-1.45310469435752,0.960006543709085,-0.812066071617448,-0.203773140961587,72,97.5,192.8,79,7,3.28,29,39.5
"132",-0.32732968098936,0.652788980680291,-0.219121444879213,0.121301003702948,-0.126217841659888,0.168875693404303,-1.09386400247397,-0.658183766736153,0.556687565474325,0.166897669843845,0.54206484521461,0.72399033733168,0.402938958608969,0.711175947524168,0.0219020799652046,0.811830592447086,-0.744894356103147,0.356015196875808,0.227408270164028,73.75,98,202.4,78.25,4.5,3.25,30,35
"133",-0.880666857718181,-0.486900801302758,0.432861443694014,-0.0397180277611435,0.249058198954249,0.22546099648095,-0.182766671749026,-0.0366765960013851,-0.258533045313711,0.588829981246821,-1.01162420157886,-0.0776721917019224,-0.229728631670291,-0.159572763846798,1.0583771834811,0.194120968773102,1.43359012699026,0.850203425853723,0.227408270164028,79.5,107.5,224.6,86.5,7,3.13,30.5,35.5
"134",-1.10200172840971,-1.34166813779005,0.774376290089513,0.246538028175019,0.474223823322732,-0.510147943515456,0.432839632794851,1.34445045007588,0.530390126416646,-0.360517719409876,-0.75267602711328,-0.478503456218724,-0.862396221949552,-0.740071904760775,-0.0157879237990099,-2.32819332789567,-0.081877339509501,-2.06999974537941,-0.491227415045331,80.25,107.5,280,84.25,4,3.61,25,30.5
"135",1.27734813152422,-0.486900801302758,1.27112515757388,0.819050140047345,0.661861843629801,0.56497281494083,1.59017948533734,1.34445045007588,-0.284830484371389,0.694313059097565,0.024168496283454,0.72399033733168,0.529472476664821,0.769225861615566,0.624942140192637,-0.269161248982386,-0.176594056165736,-0.317877842639532,-0.778681689129074,80.75,110,245.2,88,7.25,3.25,31.5,35.5
"136",0.502676084103871,0.652788980680291,0.619142269000649,0.192865017686989,0.174002990831422,1.18741114878394,-0.847621480656415,-0.796296471343879,1.16152866380093,0.694313059097565,1.31890936861134,2.24714914249552,0.656005994720673,1.93022414344352,0.379957115725242,1.6354434240124,-1.02904450607185,0.940055831122435,1.66467964058275,73.5,98.5,196,80,6.5,3.05,34.5,40
"137",0.945345825486927,-0.201978355806996,-0.358832063859191,-0.397538097681346,-0.144981643690595,0.31033895109592,0.654457902430647,0.0323797563024781,0.661877321705038,-0.149551563708388,-0.493727852647702,0.00249406120143784,0.276405440553117,0.130676806610191,0.0219020799652046,0.348548374691598,-0.271310772821971,0.176310386338384,-0.0600460039197153,79.25,108,248.4,85.5,6.25,3.23,29,34.5
"138",-0.271995963316478,0.0829440896887663,-0.188074640661441,0.157083010694968,0.530515229414853,0.0274124357126868,-1.16773675901923,-0.520071062128427,1.26671842003165,0.0614145919931005,1.05996119414577,0.483491578621599,-0.356262149726144,0.188726720701589,-0.279617950148512,0.451499978637262,-1.21847793938432,-0.138173032102108,-0.778681689129074,76.5,102.5,205.8,80.25,3.75,3.28,27.5,34.5
"139",-0.936000575391063,1.22263387167182,-0.0949342280081225,0.31810204215906,0.436696219261318,0.819606678785739,-1.14311250683748,-0.243845652912974,0.162225979609146,0.483346903396077,-1.01162420157886,0.403325325718239,0.782539512776525,0.653126033432771,1.00184217783478,1.01773380033841,2.28604057689638,1.97335849171262,1.66467964058275,73.75,98.5,170,79.5,5.75,3.19,30.5,37
"140",0.613343519449634,-1.05674569229428,0.355244433149582,-0.236519066217254,-0.126217841659888,-0.312099382747193,2.1072887811542,2.03501397311451,-1.33672804667853,-0.149551563708388,-0.75267602711328,-0.398337203315363,-0.609329185837848,-0.565922162486582,0.229197100668385,-1.24720148646619,0.107556093802969,-0.991770882154872,-0.491227415045331,82,109,238.8,88,6,3.4,28,32.5
"142",0.0600063427208142,0.937711426176054,0.0758231951896275,0.532794084111182,0.455460021292025,-0.566733246592103,-0.798372976292904,-0.58912741443229,0.0833336624361106,-0.149551563708388,1.31890936861134,-0.398337203315363,0.149871922497265,-0.217622677938196,-0.637672985908549,-0.423588654900882,-0.650177639446912,-0.67728746371438,-1.78477164842218,77,100.5,220.2,78,1,3.21,31,37.5
"144",-0.991334293063945,-1.34166813779005,-1.24366598406571,-0.79114017459357,-0.332619663997664,-0.1989287765939,0.309718371886076,-0.312902005216837,-0.205938167198354,0.799796136948309,0.54206484521461,-0.318170950412003,-1.11546325806126,-0.740071904760775,0.474182125135779,0.811830592447086,-0.839611072759382,0.311088994241451,-0.0600460039197153,76.25,102.5,210.8,81,4.75,3.21,27,33.5
"145",-0.548664551680888,-0.771823246798521,-0.87110433345244,-1.57834432841802,-2.05888945082269,-1.47209809581845,0.531336641521871,1.06822504086042,-2.04675890123585,-1.6263146536188,0.283116670749032,-0.959500973638885,-0.482795667781996,-0.914221647034968,-1.14648803672545,-1.19572568449336,0.48642296042791,-0.812066071617448,-0.634954552087203,79,104,220,82.5,3.5,3.25,28.5,34.5
"146",0.392008648758107,2.64724609915063,0.0292529888629684,0.622249101591233,0.643098041599094,1.38545970955221,-0.773748724111149,-0.451014709824564,2.87086220255004,0.166897669843845,-0.75267602711328,0.64382408442832,3.56627691000527,2.10437388571771,0.700322147721066,1.53249182006673,0.67585639374038,1.65887507327213,3.10195101100146,73.25,97,211.4,82,8.75,3.01,36.5,40.5
"147",-0.161328527970714,0.0829440896887663,-0.979768148214645,-0.272301073209275,-0.388911070089784,-1.16087892889689,-0.404384941384823,-0.105732948305248,-1.73118963254371,-0.255034641559132,0.54206484521461,-0.558669709122084,0.656005994720673,-0.1015228497554,-0.317307953912726,-0.62949186279221,0.960006543709085,-0.0483206268333963,-0.491227415045331,78.5,105.5,212.6,83.75,5.25,3.27,32.5,35.5
"148",-1.10200172840971,-0.771823246798521,-1.04186175665019,-1.07739623052973,-1.38339257771725,-1.98136582350827,-1.26623376774625,-1.07252188055933,-0.652994631178889,-1.6263146536188,1.05996119414577,-0.959500973638885,-0.988929740005404,-1.14642130340056,-1.69299309130656,-1.81343530816735,-1.12376122272809,-2.15985215064813,-1.20986310025469,75.25,98.5,199.4,78.75,3.5,3.41,29,33.5
"149",-0.991334293063945,-1.34166813779005,-0.514066084948054,-0.147064048737204,-0.501493882274025,-1.61356135351007,-0.552130454475353,-0.934409175951605,0.0307387843207536,-1.30986542006657,0.024168496283454,-0.719002214928804,-0.988929740005404,-0.914221647034968,-1.18417804048966,-1.04129827857487,-1.40791137269679,-1.5758115164015,-0.491227415045331,78.25,103,218,81.25,3,3.29,28.5,36.5
"150",0.170673778066578,-0.201978355806996,-1.67832124311453,-2.09718342980231,-1.92754283660775,-1.33063483812683,0.974573180793463,0.170492460910204,-1.10005109515942,-1.52083157576806,-1.52952055051001,-1.19999973234897,0.782539512776525,-0.565922162486582,-0.56229297838012,-1.50458049633035,1.71774027695897,-0.497582653176956,-0.634954552087203,77.75,105,235.6,85.25,7.5,3.4,28,33
"151",1.9413527435988,0.652788980680291,0.339721031040696,-0.093391038249173,-0.0699264355677673,0.904484633400709,1.02382168515697,-0.174789300609111,1.66118000589682,-0.46600079726062,-0.493727852647702,-0.157838444605283,0.402938958608969,0.0726268925187932,-0.279617950148512,0.502975780610094,-1.40791137269679,-0.22802543737082,-0.634954552087203,80.75,106.5,227,84.5,3.75,3.19,29,33
"152",-0.382663398662242,-0.771823246798521,-0.933197941887985,-1.2026332550018,-1.42092018177866,-1.69843930812504,-0.0350211586584959,-0.934409175951605,-1.17894341233246,-1.41534849791732,0.801013019680188,-1.03966722654225,-0.482795667781996,-0.972271561126366,-1.22186804425387,-1.40162889238469,0.48642296042791,-0.991770882154872,-0.778681689129074,76.75,103.5,221.6,82,5.25,3.22,30,36.5
"153",3.87803286214968,0.937711426176054,1.31769536390054,0.872723150535375,1.2060121025203,1.52692296724382,1.91029476370016,1.41350680237974,-0.390020240602103,1.0107622926498,-1.01162420157886,2.56781415410897,3.18667635583772,3.32342208163707,1.37874221547693,1.12068540428408,0.296989527115439,1.11976064165986,1.95213391466649,81,111.5,240,88.5,7.5,3.14,30.5,35.5
"154",0.558009801776753,2.36232365365487,0.463908247911787,0.0676279932149175,0.436696219261318,1.64009357339712,-0.675251715384129,-0.174789300609111,1.79266720118522,-0.0440684858576436,-1.52952055051001,1.2851541076552,1.66827413916749,1.75607440116933,0.851082162777924,1.78987082993089,0.48642296042791,1.74872747854084,2.67076959987585,75.75,102,212,82.75,7,3.08,31.5,35
"155",-1.15733544608259,-0.771823246798521,-0.840057529234667,-0.272301073209275,-0.614076694458267,-0.849659761975336,-0.896869985019925,-0.58912741443229,0.45149780924361,-1.30986542006657,-1.78846872497559,-0.719002214928804,-0.609329185837848,-0.798121818852173,-0.505757972733799,-0.62949186279221,1.24415669367779,0.0415317784353157,-0.0600460039197153,74.5,99.5,191.4,81.5,7,3.31,32,34.5
"156",-0.991334293063945,-1.34166813779005,-0.995291550323531,-1.68569034939408,-1.62732200411644,-0.934537716590306,-0.108893915203761,0.584830574733383,0.977446590397181,-1.30986542006657,0.801013019680188,-0.879334720735525,-0.988929740005404,-1.08837138930916,-1.71183809318866,-0.938346674629202,-1.12376122272809,-1.35118050322972,-0.491227415045331,80.5,109.5,228.4,86.5,6,3.35,28.5,33
"157",-0.936000575391063,0.937711426176054,0.27762742260515,0.35388404915108,0.00512877255506014,-0.0574655189022834,-1.09386400247397,-0.796296471343879,-1.25783572950549,0.272380747694589,-0.493727852647702,0.0826603141047981,-0.229728631670291,-0.0434729356640023,0.342267111961028,0.14264516680027,1.90717371027144,1.02990823639115,0.514862544247772,72,97,184,78.75,6.75,3.19,32.5,37.5
"158",2.2733550496361,0.0829440896887663,2.18700588199817,1.87461934631194,1.43117772688878,1.1308258457073,1.86104625933665,1.13728139316429,-1.28413316856317,1.96010999330649,0.54206484521461,1.84631787797872,0.149871922497265,1.40777491662094,1.15260219289164,0.966257998365582,-0.366027489478206,0.715424817950655,0.514862544247772,81,108,226.6,84,3,3.21,31,36
"159",1.49868300221575,-1.05674569229428,-1.07290856086796,-0.665903150121498,-0.951825131010989,0.56497281494083,0.728330658975912,2.2421830300261,0.0570362233784316,-0.0440684858576436,-0.234779678182124,0.323159072814879,0.529472476664821,0.478976291158577,0.0595920837294191,0.91478219639275,-0.176594056165736,0.715424817950655,0.658589681289644,81.25,110,222,87,5.75,3.21,26.5,33
"160",-1.21266916375547,-0.771823246798521,-0.219121444879213,-0.200737059225234,-0.539021486335439,-0.0574655189022834,-1.2416095155645,-1.07252188055933,2.10823646987736,-0.99341618651434,-1.52952055051001,-0.638835962025444,-0.482795667781996,-0.682021990669378,-0.430377965205369,-0.166209645036722,-0.460744206134442,-0.362804045273888,-0.347500278003459,71.75,95,176.5,75.5,3.75,3.27,29.5,38.5
"161",0.447342366430988,-1.05674569229428,1.02275072383169,0.532794084111182,0.624334239568387,0.73472872417077,1.04844593733873,1.27539409777201,0.661877321705038,0.166897669843845,-0.234779678182124,0.323159072814879,-0.229728631670291,0.130676806610191,0.323422110078921,-0.166209645036722,-1.40791137269679,-0.856992274251804,-1.06613596321282,82.5,111,301,90.5,8,3.53,28,31
"162",0.0600063427208142,-0.486900801302758,0.0292529888629684,-0.612230139633468,-0.65160429851968,-0.595025898130426,0.112724354432035,3.34708466688791,-1.41562036385157,-0.360517719409876,0.54206484521461,-0.478503456218724,-0.356262149726144,-0.507872248395184,-0.486912970851691,-1.19572568449336,0.960006543709085,-0.587435058445668,-0.778681689129074,80.75,106.5,237.4,88.5,7.75,3.29,31,33.5
"163",0.724010954795399,3.21709099014215,-0.157027836443668,-0.683794153617509,-0.951825131010989,0.56497281494083,-0.404384941384823,-0.58912741443229,0.0307387843207536,-0.46600079726062,-0.234779678182124,-0.478503456218724,1.66827413916749,0.42092637706718,-0.260772948266404,0.297072572718766,0.67585639374038,0.580646210047587,0.658589681289644,74.5,98.5,185.4,80,5.5,3.23,31.5,35.5
"164",4.37603632120561,0.652788980680291,0.184487009951832,-0.433320104673366,-0.520257684304732,1.27228910339891,1.95954326806367,1.41350680237974,0.951149151339503,-0.149551563708388,-0.75267602711328,0.242992819911519,2.68054228361431,1.40777491662094,0.304577108196813,0.708878988501422,-0.839611072759382,0.22123658897274,-0.0600460039197153,80.75,110.5,257,88,7.25,3.15,31.5,34
