"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"440",0.645485262051975,0.19877736844685,1.74283237971523,1.56325725237671,1.86126230887373,2.58442637662344,-0.33080616057139,-0.514392440222471,5.4,0.6,0.455,0.458,0.518,12.3,17.3,2,15.9,100,105,0.3,1.9,2.2,0.07,-2.9,-0.4,-3.3,-0.5
"441",-1.28750106147199,-0.986093028070496,-0.214219522503142,-0.663705638807551,0.806833388613751,-0.670141000941398,0.703441909765284,1.07205153429543,1.4,0.4,0.4,0.427,0.468,11.9,6.7,0.2,16.9,99,108,0.2,0.5,0.7,0.042,-2,-0.7,-2.6,-0.1
"442",-0.54404478319354,0.0407946489112036,-0.110375952181351,-0.0274305270406204,0.806833388613751,0.7586934575017,-1.02030487412917,-1.37972551723224,1.9,0.7,0.429,0.479,0.519,8.2,6.7,1.8,12.1,101,111,0.1,0.9,1,0.041,-3.4,1,-2.4,-0.1
"443",-0.841427294504919,0.751716886821611,-1.41241456467766,-0.0274305270406204,1.27546846428485,-0.0351034638555782,-3.08880101480252,-1.95661423523875,1.8,0.7,0.402,0.459,0.523,11.3,6,0.8,20.6,92,108,-0.4,0.5,0.1,0.005,-2.2,-1.2,-3.4,-0.4
"444",0.942867773363354,0.98869096612508,0.384877998584116,1.69051227473009,1.62694477103818,0.282415304687333,0.703441909765284,1.07205153429543,2.3,0.2,0.508,0.508,0.587,12.3,12.3,4.9,12.8,116,107,1,0.7,1.6,0.117,-3.4,0.2,-3.1,-0.2
"445",-2.03095733975043,-1.30205846714179,-1.93163241628661,-2.57253097410834,-1.53634198974177,-1.62269730657013,2.08243933688085,2.08160679080682,2.4,1.4,0.4,0.405,0.469,12.6,5.9,0.3,18.2,98,100,0.4,2.4,2.8,0.087,-2.5,2.1,-0.4,0.6
"447",1.38894154033042,1.14667368566073,1.18367469336713,0.60884458472631,-1.06770691407067,1.94938883953762,-1.36505423090806,-1.81239205573712,3.2,0.2,0.459,0.465,0.486,11.6,14.6,3.3,19.2,97,109,-0.2,0.8,0.6,0.033,-3.2,-0.9,-4.1,-0.5
"449",-0.990118550160608,-0.907101668302673,-1.33253489519936,-1.68174581763464,-1.53634198974177,0.123655920415878,-0.158431482181944,0.0624962777840391,4.5,1.9,0.462,0.535,0.568,16.3,6.8,0.5,21.8,107,111,3,1.6,4.7,0.077,1.1,-0.5,0.7,2
"450",0.794176517707665,0.0407946489112036,0.0653593206709117,-0.154685549394006,-1.53634198974177,0.83807314963743,-1.8821782660764,-1.23550333773061,0.7,0.1,0.36,0.49,0.501,7.7,7.8,0,13.4,103,103,0.1,0.3,0.4,0.091,-2.5,1,-1.5,0
"451",1.61197842381396,1.0676823258929,1.60304295812821,1.6268847635534,0.455357081860423,1.07621222604461,-0.503180838960835,-0.658614619724098,4.1,0.5,0.503,0.503,0.541,11.2,15.6,3.9,11.7,108,102,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1
"452",1.46328716815827,0.830708246589434,0.384877998584116,1.49962974120001,0.455357081860423,-0.908280077348583,0.186317874596947,0.927829354793804,1.8,0.1,0.456,0.456,0.502,12.9,10.5,5.8,17.7,106,105,0.5,0.5,1,0.094,-3.7,-0.4,-4,-0.3
"453",0.348102750740596,-0.433153509695735,0.209142725731853,-1.29998075057448,-2.94224721675508,2.10814822380907,-1.02030487412917,-0.658614619724098,0.9,0.3,0.329,0.432,0.447,6,4.2,0.2,16,92,113,-0.4,0.3,-0.1,-0.012,-3.9,-1.1,-5,-0.3
"454",-1.88226608409474,-1.46004118667743,-2.09139175524321,-2.69978599646173,-2.00497706541287,-0.511381616669942,0.875816588154729,1.21627371379706,3.2,1.1,0.384,0.391,0.443,12.1,6.8,0.1,17.9,93,106,-0.2,0.9,0.7,0.022,-1.7,-0.6,-2.4,-0.1
"455",0.496794006396286,0.19877736844685,0.233106626575343,0.0361969841360727,-0.716230607317337,-0.0351034638555782,-1.02030487412917,0.0624962777840391,2.1,0.5,0.528,0.54,0.551,14,7.6,1.1,17.8,108,109,0.7,0.4,1.1,0.085,-0.6,-0.4,-0.9,0.2
"456",0.942867773363354,0.98869096612508,0.00145558508827115,1.49962974120001,1.27546846428485,1.15559191818034,-1.53742890929751,-1.52394769673386,7.5,0.6,0.494,0.494,0.521,13.8,15.4,3.6,16.7,104,103,1.2,3.5,4.7,0.103,-2.4,0.5,-2,0
"457",0.422448378568441,0.19877736844685,-0.453858530938045,0.354334540019538,-0.0132779938106813,-1.38455823016295,0.875816588154729,0.783607175292177,0.9,0.4,0.379,0.413,0.428,7.1,6.5,0.8,21,81,99,-0.5,0.5,0,-0.004,-5.4,0.7,-4.7,-0.2
"458",-0.172316644054317,-0.354162149927912,-1.41241456467766,-0.85458817233763,-1.30202445190622,0.282415304687333,-0.33080616057139,0.0624962777840391,2,1.1,0.457,0.479,0.532,13,6,0.1,18.4,104,112,0.6,0.3,0.9,0.046,-1.7,-0.3,-2,0
"459",0.348102750740596,-0.117188070624442,0.233106626575343,0.354334540019538,0.103880775107095,-0.19386284812703,1.39294062332307,0.206718457285667,2.7,0.7,0.4,0.458,0.513,9.8,8.8,2.4,17.2,96,105,-0.4,1.5,1.1,0.054,-3.5,1.7,-1.8,0
